S.NO.,COLLEGE NAME,PROGRAM NAME,UR,OBC,SC,ST,EWS,PwBD,
1006,Ramanujan College,B.Com,764.8334963,618.8268927,529.0564874,364.5513718,662.1873113,504.4172839,
1007,Ramanujan College,B.A. (Hons.) English,693.5739541,527.1985549,485.4718767,485.2152404,499.8504873,,
1008,Ramanujan College,B.A. (Hons.) Hindi,314.4357681,163.2357391,150.888068,,291.16892,,
1009,Ramanujan College,B.A. (Hons.) Political Science,729.6712826,657.051628,584.156498,518.3697508,607.49999,461.4309052,
1010,Ramanujan College,B.Sc (Hons.) Statistics,708.2836569,504.3172042,385.4304264,276.3095695,572.8877092,,
1011,Ramanujan College,B.Sc (Hons.) Mathematics,604.9556854,455.4812376,355.1313067,247.2137666,469.3006308,,
1012,Ramanujan College,B.Sc (Hons.) Computer Science,624.9999774,540.3040309,440.0955124,345.9068534,576.4113531,224.2473032,
1013,Ramanujan College,B.A. (Hons.) Applied Psychology,812.4819502,630.2168832,595.1748066,545.3333644,573.5155904,332.6495115,
1014,Ramanujan College,B.A. (Hons.) Philosophy,638.9858427,458.5993897,408.7353833,253.3304171,447.3031041,,
1015,Ramanujan College,B.A. (Hons.) Economics,743.5414364,497.0341001,408.9479077,91.7113827,540.6719238,,
1016,Ramanujan College,Bachelor of Management Studies (BMS),483.6642712,366.4937079,299.5710383,150.1611353,412.4996799,142.8693277,
1017,Ramanujan College,"B.Voc. Banking, Financial Services and Insurance",728.9710484,599.0707974,513.4641847,414.3276759,596.9416537,179.0360369,
1018,Ramanujan College,B.Voc Software Development,599.2477838,500.787189,438.2281284,326.8938549,501.6945396,110.2145546,
1019,Ramanujan College,B.A Program (Accounting and Finance + Economics),771.1770396,644.6036032,582.0649825,,666.6322706,,
1020,Ramanujan College,B.A Program (Economics + Entrepreneurship and Small Business (ESB)),749.4393984,591.367277,549.3280518,510.5963447,645.7615058,,
1021,Ramanujan College,B.A Program (History + Philosophy),637.7372514,522.1690855,434.8129669,454.6683919,454.0702233,,
1022,Ramanujan College,B.A Program (History + Political Science),699.3224569,625.73941,542.1750312,566.2883573,639.0162552,433.4991123,
1023,Ramanujan College,B.A Program (Philosophy + Political Science),674.901248,560.6705351,530.6398399,439.3757216,491.511336,,
1024,Ramanujan College,B.A Program (Political Science + Psychology),771.3012364,622.2041116,580.8759329,546.94354,594.0784831,,
1025,Ramanujan College,B.A Program (Accounting and Finance + Mathematics),740.5105509,540.3732392,454.8668623,,556.613887,,
1026,Ramanujan College,B.Sc (Hons.) Environmental Sciences,502.8011783,430.0617424,348.5401598,324.9856537,429.111982,,
1027,Ramanujan College,B.A Program (Economics + Psychology),752.6970768,619.0591675,568.6493829,506.2033573,579.9878307,,
1028,Ramanujan College,B.A Program (Hindi + History),582.6193727,460.0103064,456.3432385,385.064825,410.3788923,,
1029,Ramanujan College,B.A Program (Hindi + Political Science),609.7214895,481.3894395,448.5836405,283.94683,423.8374068,230.2967972,
1030,Ramanujan College,B.A Program (Entrepreneurship and Small Business (ESB) + Mathematics),672.429249,473.0959336,398.2016467,312.4314516,476.0841928,253.4305306,
1031,Ramjas College,B.A. (Hons.) English,824.2697587,726.3913429,683.4447344,660.8838473,746.876922,478.2160783,
1032,Ramjas College,B.A. (Hons.) Hindi,527.7811415,430.7358257,411.1181232,202.0353969,327.8751687,193.6492162,
1033,Ramjas College,B.A. (Hons.) Sanskrit,358.3075696,399.1714443,271.139196,262.7127187,381.0929779,,
1034,Ramjas College,B.A. (Hons.) Economics,841.1564688,676.4272528,608.6862041,441.3014329,735.7200155,272.5398087,
1035,Ramjas College,B.A. (Hons.) History,846.3177416,798.0550904,729.9863347,747.9922724,807.1779889,543.8043128,
1036,Ramjas College,B.A. (Hons.) Political Science,894.9456824,851.8985496,787.3322405,803.1123668,847.601847,733.4092473,
1037,Ramjas College,B.Com,877.6839929,799.8865696,727.7590918,651.7979646,834.7884791,565.8747955,
1038,Ramjas College,B.Com (Hons.),889.3870694,813.2727194,745.2073985,670.1841371,849.0374843,624.1711429,
1039,Ramjas College,B.Sc (Prog.) Physical Science with Electronics,362.5667205,298.4586071,217.4363279,98.9798068,304.4389701,,
1040,Ramjas College,B.Sc (Prog.) Physical Science with Chemistry,354.4901893,297.7068125,209.9408069,60.4857821,316.9345361,,
1041,Ramjas College,B.Sc (Prog.) Life Science,579.3412034,523.4949867,431.4072813,374.5659627,547.3948564,222.4899627,
1042,Ramjas College,B.Sc (Hons.) Physics,467.0350097,395.8463431,287.6502489,162.9800688,408.9199344,,
1043,Ramjas College,B.Sc (Hons.) Chemistry,444.1871662,388.2195518,281.3862364,162.7192544,389.262256,,
1044,Ramjas College,B.Sc (Hons.) Mathematics,747.3588106,610.3779909,505.1423492,404.8802333,609.5633278,,
1045,Ramjas College,B.Sc (Hons.) Statistics,811.7074212,620.5036273,517.5002241,367.0524607,676.7951508,,
1046,Ramjas College,B.Sc (Hons.) Botany,591.0045512,548.9683095,458.0118212,433.9694542,549.6592653,220.6290245,
1047,Ramjas College,B.Sc (Hons.) Zoology,617.6256824,586.0231018,504.6975695,454.7145958,586.3329302,280.2827708,
1048,Ramjas College,B.A Program (Sanskrit + Any one out of these (English/Hindi/History/Pol. Science/Economics/Mathematics/Philosophy)),706.5945631,592.1092806,603.8500632,426.6545621,608.475718,,
1049,Ramjas College,B.A Program (Philosophy + Any one out of these (English/Hindi/History/Pol. Science/Economics/Mathematics/Sanskrit)),818.2939023,748.4792785,667.8267848,663.1577284,767.8162278,509.8340819,
1050,Ramjas College,B.A Program (Any two discipline from these (English/Hindi/History/Pol. Science/Economics/Mathematics)),842.9818601,769.5000041,719.424613,687.6512693,791.6869593,638.8615807,
1051,Satyawati College,B.Sc (Hons.) Mathematics,532.7252542,404.7822083,307.4267768,237.1007364,401.0591583,,
1052,Satyawati College,B.A. (Hons.) Economics,696.6343841,440.5614989,334.4549208,280.3739049,443.4627151,,
1053,Satyawati College,B.A. (Hons.) English,647.2096056,500.2840561,453.5285264,477.1274579,468.7153588,,
1054,Satyawati College,B.A. (Hons.) Hindi,339.4549755,161.3711639,212.0278263,248.9975887,236.8830407,,
1055,Satyawati College,B.A. (Hons.) History,623.3242615,492.494361,440.1356027,407.920907,437.8020819,326.0722955,
1056,Satyawati College,B.A. (Hons.) Political Science,689.0105453,588.8586499,537.9709345,499.3371001,589.8471627,473.0100971,
1057,Satyawati College,B.A. (Hons.) Sanskrit,339.7834155,77.2088494,142.4569441,,154.0903207,,
1058,Satyawati College,B.A. (Hons.) Urdu,387.555214,90.8560755,165.3656501,138.3119794,37.4201663,,
1059,Satyawati College,B.Com,734.8812043,575.0259724,477.6163193,208.2152379,624.4637908,205.5259502,
1060,Satyawati College,B.Com (Hons.),763.6866539,635.4879126,533.6915324,273.0233849,656.219314,224.6857803,
1061,Satyawati College,B.A Program (Hindi + History),545.6769573,433.7700761,399.9142692,306.8057908,397.7610047,347.6955291,
1062,Satyawati College,B.A Program (History + Political Science),624.6054257,525.0496952,475.3564271,436.926292,467.8602723,415.2287647,
1063,Satyawati College,B.A Program (Hindi + Political Science),553.2908529,427.1977839,433.2700971,218.6368969,384.7802965,354.9851572,
1064,Satyawati College,B.A Program (English + History),612.9649011,492.9650032,457.8611322,428.1545687,434.0471571,157.1053435,
1065,Satyawati College,B.A Program (English + Political Science),635.0822654,515.3017403,498.0716192,556.2733015,514.3465388,204.9941227,
1066,Satyawati College,B.A Program (Economics + History),609.2109645,479.6400785,438.6500574,396.9980638,423.6337636,,
1067,Satyawati College,B.A Program (Economics + Political Science),616.6242525,476.4937431,451.8483809,404.6654094,419.6770263,,
1068,Satyawati College,B.A Program (Economics + Mathematics),643.5474779,425.8465224,277.5276571,,366.5808289,,
1069,Satyawati College,B.A Program (Economics + OMSP),619.0517357,458.6089223,361.6420575,365.2390345,426.6730851,,
1070,Satyawati College,B.A Program (Mathematics + OMSP),553.6971233,366.3130956,259.7549029,,300.3140667,,
1071,Satyawati College,B.A Program (Mathematics + Political Science),527.388328,383.1959409,265.4544852,151.8256991,410.7874068,,
1072,Satyawati College,B.A Program (History + Mathematics),519.6357033,385.0396237,300.8745103,312.184236,338.2311169,,
1073,Satyawati College,B.A Program (Sanskrit + Political Science),354.6723354,190.4714341,214.4068379,,221.4240524,,
1074,Satyawati College,B.A Program (Sanskrit + History),350.0944826,282.01072,202.1329714,,303.6524264,,
1075,Satyawati College,B.A Program (English + Economics),668.7013392,505.7174975,445.0347622,458.9984779,508.1756361,,
1076,Satyawati College (Evening),B.A. (Hons.) Economics,627.6988644,359.3619479,248.6693655,,336.7475502,,
1077,Satyawati College (Evening),B.A. (Hons.) English,593.2484453,431.3844592,383.3103188,337.2089287,408.7548419,,
1078,Satyawati College (Evening),B.A. (Hons.) Hindi,225.8904685,175.789362,138.6695179,,,,
1079,Satyawati College (Evening),B.A. (Hons.) History,556.6041881,418.6942508,386.560917,299.2714893,320.9457006,,
1080,Satyawati College (Evening),B.A. (Hons.) Political Science,573.2554751,441.5083184,406.5269753,374.4504813,347.4857798,,
1081,Satyawati College (Evening),B.Com,659.8421193,482.9207405,361.1618746,431.9157862,518.2821948,,
1082,Satyawati College (Evening),B.Com (Hons.),693.45671,535.1980878,413.1136108,202.9359856,568.4474455,,
1083,Satyawati College (Evening),B.A Program (English + Economics),623.4714318,433.8994044,370.0385325,354.7547524,454.3654719,,
1084,Satyawati College (Evening),B.A Program (English + History),561.0374492,442.7646449,377.3574841,350.3615741,405.8515343,,
1085,Satyawati College (Evening),B.A Program (English + Political Science),565.9078016,451.4367785,393.6984184,402.0003443,375.4105444,,
1086,Satyawati College (Evening),B.A Program (Hindi + Buddhist Studies),521.2249308,359.5210604,322.2142314,,287.6976789,,
1087,Satyawati College (Evening),B.A Program (Hindi + Political Science),505.4296487,381.7021015,339.2672393,200.7607345,286.4962075,,
1088,Satyawati College (Evening),B.A Program (Accounting and Finance + Economics),678.3667755,525.5858008,455.0409007,393.9114364,495.8454268,,
1089,Satyawati College (Evening),B.A Program (Buddhist Studies + Political Science),579.9187466,421.7767224,370.607133,298.0262097,442.2876959,,
1090,Satyawati College (Evening),B.A Program (Economics + Mathematics),583.2252237,347.8515575,208.9154491,372.0593792,282.0552521,,
1091,Satyawati College (Evening),B.A Program (Economics + OMSP),588.9982122,411.5208117,326.1442764,,394.8725267,,
1092,Satyawati College (Evening),B.A Program (Economics + Political Science),541.4897891,378.3855058,325.5807534,128.9043561,332.6816504,,
1093,Satyawati College (Evening),B.A Program (History + Mathematics),508.0761309,342.7650831,266.5525748,,266.9110589,,
1094,Satyawati College (Evening),B.A Program (Political Science + Mathematics),518.1007781,363.2485059,266.7977811,,407.4208752,,
1095,Satyawati College (Evening),B.A Program (Economics + History),538.4988126,380.2461877,337.3332967,97.3342387,345.5864184,,
1096,Satyawati College (Evening),B.A Program (Hindi + History),501.1296804,370.6098996,333.9567438,158.3598389,322.2252843,,
1097,Satyawati College (Evening),B.A Program (Buddhist Studies + Economics),601.3039162,461.2169651,387.5090595,388.4120051,461.7936954,,
1098,Satyawati College (Evening),B.A Program (History + Political Science),534.1832164,392.5064946,353.1055332,319.4544812,306.5770197,,
1099,Shaheed Bhagat Singh College,B.Com (Hons.),834.603218,750.8243722,668.0676122,561.0480302,792.1950463,148.3164511,
1100,Shaheed Bhagat Singh College,B.Com,823.0843334,731.5150403,641.1905386,542.7170152,775.4491411,317.8025144,
1101,Shaheed Bhagat Singh College,B.A. (Hons.) Economics,791.7437926,612.3389763,545.4008056,287.1644834,670.9869137,,
1102,Shaheed Bhagat Singh College,B.A. (Hons.) History,761.7340248,690.5565554,623.5763757,615.2546705,711.0338696,324.0327497,
1103,Shaheed Bhagat Singh College,B.A. (Hons.) Political Science,791.0693274,736.2174575,666.4394379,672.3101558,739.0179734,386.5683651,
1104,Shaheed Bhagat Singh College,B.A. (Hons.) Geography,782.0841582,717.3924494,644.7137963,648.2156237,722.9928037,374.6165581,
1105,Shaheed Bhagat Singh College,B.A. (Hons.) Hindi,350.5435207,235.5982087,251.8939979,,,,
1106,Shaheed Bhagat Singh College,B.A. (Hons.) English,743.8975325,622.5200155,585.6402157,551.231132,634.9632928,397.558711,
1107,Shaheed Bhagat Singh College,B.Sc (Hons.) Mathematics,659.2702124,492.5894649,398.0849323,247.9152674,529.550626,,
1108,Shaheed Bhagat Singh College,B.A Program (Economics + Mathematics),780.0813875,560.1412143,553.9123163,239.7650128,655.6398802,,
1109,Shaheed Bhagat Singh College,B.A Program (Geography + Political Science),762.3717639,696.0279308,586.3573172,635.1374978,686.0029319,659.6347765,
1110,Shaheed Bhagat Singh College,B.A Program (History + Political Science),772.6290128,689.9142132,622.9827493,607.3380538,692.1956102,426.2966342,
1111,Shaheed Bhagat Singh College,B.A Program (Hindi + Geography),660.5456534,569.2339364,494.4529945,479.5931105,625.0505876,,
1112,Shaheed Bhagat Singh College,B.A Program (English + History),736.1437841,659.1398126,605.1979583,551.8794539,654.8411342,433.0753152,
1113,Shaheed Bhagat Singh College,B.A Program (English + Economics),798.2947724,691.6657156,591.1392096,585.5023942,717.3909879,220.2164931,
1114,Shaheed Bhagat Singh College (Evening),B.A. (Hons.) Geography,621.7525857,523.1207154,469.8881926,442.3324458,434.0359608,,
1115,Shaheed Bhagat Singh College (Evening),B.A. (Hons.) Political Science,642.0986322,528.8579724,444.5008508,465.6490575,457.417347,,
1116,Shaheed Bhagat Singh College (Evening),B.Com,722.357053,582.8545596,453.1273365,176.3391428,632.9958748,608.7619848,
1117,Shaheed Bhagat Singh College (Evening),B.Com (Hons.),791.4291718,687.8582573,594.9629681,479.8033471,728.7774329,,
1118,Shaheed Bhagat Singh College (Evening),B.A Program (English + Economics),666.0416308,486.8485924,405.4434829,311.738654,520.9442746,,
1119,Shaheed Bhagat Singh College (Evening),B.A Program (Economics + Geography),615.9590777,480.2388956,414.5083431,436.1263129,444.4186192,394.3024216,
1120,Shaheed Bhagat Singh College (Evening),B.A Program (Economics + History),619.8021181,470.0743486,400.6148475,492.3593249,474.5035587,,
1121,Shaheed Bhagat Singh College (Evening),B.A Program (Economics + Political Science),635.1789291,522.5000623,417.1531585,332.3293187,453.4509584,,
1122,Shaheed Bhagat Singh College (Evening),B.A Program (Geography + History),599.2280359,509.7475412,480.6897801,469.0130441,426.0481373,,
1123,Shaheed Bhagat Singh College (Evening),B.A Program (Geography + Political Science),602.0740644,512.6030455,444.4856589,516.4800967,458.1009436,,
1124,Shaheed Bhagat Singh College (Evening),B.A Program (History + Political Science),591.4262204,460.3087609,401.8761388,346.2595678,367.7768715,,
1125,Shaheed Rajguru College of Applied Sciences for Women (W),B.Sc (Hons.) Electronics,298.3318157,216.8357753,130.040596,,220.9952242,,
1126,Shaheed Rajguru College of Applied Sciences for Women (W),B.Sc (Hons.) Instrumentation,241.0281461,152.9458544,47.5891375,,159.4206395,,
1127,Shaheed Rajguru College of Applied Sciences for Women (W),B.Sc (Hons.) Food Technology,514.5162884,441.9809162,367.5997277,312.2092022,440.2570873,,
1128,Shaheed Rajguru College of Applied Sciences for Women (W),B.Sc (Hons.) Computer Science,598.5433676,481.0154826,404.1583072,269.5069279,523.3713601,,
1129,Shaheed Rajguru College of Applied Sciences for Women (W),B.Sc (Hons.) Biomedical Science,572.8203084,477.8194535,422.54041,350.2280686,492.069498,136.31042,
1130,Shaheed Rajguru College of Applied Sciences for Women (W),B.Sc (Hons.) Physics,317.0657434,232.9787459,128.8266475,,232.4936157,,
1131,Shaheed Rajguru College of Applied Sciences for Women (W),B.Sc (Hons.) Mathematics,533.1786511,380.086755,270.741947,,384.7362146,,
1132,Shaheed Rajguru College of Applied Sciences for Women (W),B.Sc (Hons.) Chemistry,328.6124646,259.1820525,163.240563,82.6137118,235.3518764,,
1133,Shaheed Rajguru College of Applied Sciences for Women (W),B.A. (Hons.) Psychology,784.8566974,602.1533355,602.2640111,503.9900893,568.6136271,,
1134,Shaheed Rajguru College of Applied Sciences for Women (W),B.Sc (Hons.) Statistics,655.5356786,443.8817145,343.0837373,146.1852359,499.3818806,,
